,season,week,team,opponent,score,opponent_score
2207,2017,10,LAC,JAX,17,20
2208,2017,10,MIA,CAR,21,45
2209,2017,10,MIN,WAS,38,30
2210,2017,10,NE,DEN,41,16
2211,2017,10,NE,DEN,41,16
2212,2017,10,NO,BUF,47,10
2213,2017,10,NYG,SF,21,31
2214,2017,10,NYJ,TB,10,15
2215,2017,10,PIT,IND,20,17
2216,2017,10,SEA,ARI,22,16
2217,2017,10,SF,NYG,31,21
2218,2017,10,TB,NYJ,15,10
2219,2017,10,TEN,CIN,24,20
2220,2017,10,WAS,MIN,30,38
2221,2017,11,ARI,HOU,21,31
2222,2017,11,ATL,SEA,34,31
2223,2017,11,BAL,GB,23,0
2224,2017,11,BUF,LAC,24,54
2225,2017,11,BUF,LAC,24,54
2226,2017,11,CHI,DET,24,27
2227,2017,11,CIN,DEN,20,17
2228,2017,11,CLE,JAX,7,19
2229,2017,11,DAL,PHI,9,37
2230,2017,11,DAL,PHI,9,37
2231,2017,11,DEN,CIN,17,20
2232,2017,11,DET,CHI,27,24
2233,2017,11,GB,BAL,0,23
2234,2017,11,HOU,ARI,31,21
2235,2017,11,JAX,CLE,19,7
2236,2017,11,KC,NYG,9,12
2237,2017,11,KC,NYG,9,12
2238,2017,11,LA,MIN,7,24
2239,2017,11,LAC,BUF,54,24
2240,2017,11,LAC,BUF,54,24
2241,2017,11,LV,NE,8,33
2242,2017,11,MIA,TB,20,30
2243,2017,11,MIA,TB,20,30
2244,2017,11,MIN,LA,24,7
2245,2017,11,NE,LV,33,8
2246,2017,11,NO,WAS,34,31
2247,2017,11,NYG,KC,12,9
2248,2017,11,NYG,KC,12,9
2249,2017,11,PHI,DAL,37,9
2250,2017,11,PIT,TEN,40,17
2251,2017,11,SEA,ATL,31,34
2252,2017,11,SEA,ATL,31,34
2253,2017,11,TB,MIA,30,20
2254,2017,11,TEN,PIT,17,40
2255,2017,11,TEN,PIT,17,40
2256,2017,11,WAS,NO,31,34
2257,2017,12,ARI,JAX,27,24
2258,2017,12,ATL,TB,34,20
2259,2017,12,ATL,TB,34,20
2260,2017,12,BAL,HOU,23,16
2261,2017,12,BAL,HOU,23,16
2262,2017,12,BUF,KC,16,10
2263,2017,12,CAR,NYJ,35,27
2264,2017,12,CHI,PHI,3,31
2265,2017,12,CIN,CLE,30,16
2266,2017,12,CLE,CIN,16,30
2267,2017,12,CLE,CIN,16,30
2268,2017,12,DAL,LAC,6,28
2269,2017,12,DEN,LV,14,21
2270,2017,12,DEN,LV,14,21
2271,2017,12,DET,MIN,23,30
2272,2017,12,GB,PIT,28,31
2273,2017,12,HOU,BAL,16,23
2274,2017,12,IND,TEN,16,20
2275,2017,12,JAX,ARI,24,27
2276,2017,12,KC,BUF,10,16
2277,2017,12,LA,NO,26,20
2278,2017,12,LA,NO,26,20
2279,2017,12,LAC,DAL,28,6
2280,2017,12,LV,DEN,21,14
2281,2017,12,MIA,NE,17,35
2282,2017,12,MIN,DET,30,23
2283,2017,12,NE,MIA,35,17
2284,2017,12,NO,LA,20,26
2285,2017,12,NYG,WAS,10,20
2286,2017,12,NYJ,CAR,27,35
2287,2017,12,PHI,CHI,31,3
2288,2017,12,PHI,CHI,31,3
2289,2017,12,PIT,GB,31,28
2290,2017,12,SEA,SF,24,13
2291,2017,12,SF,SEA,13,24
2292,2017,12,SF,SEA,13,24
2293,2017,12,TB,ATL,20,34
2294,2017,12,TEN,IND,20,16
2295,2017,12,WAS,NYG,20,10
2296,2017,13,ARI,LA,16,32
2297,2017,13,ATL,MIN,9,14
2298,2017,13,BAL,DET,44,20
2299,2017,13,BUF,NE,3,23
2300,2017,13,BUF,NE,3,23
2301,2017,13,BUF,NE,3,23
2302,2017,13,CAR,NO,21,31
2303,2017,13,CAR,NO,21,31
2304,2017,13,CHI,SF,14,15
2305,2017,13,CIN,PIT,20,23
2306,2017,13,CLE,LAC,10,19
2307,2017,13,DAL,WAS,38,14
2308,2017,13,DEN,MIA,9,35
2309,2017,13,DET,BAL,20,44
2310,2017,13,DET,BAL,20,44
2311,2017,13,GB,TB,26,20
2312,2017,13,HOU,TEN,13,24
2313,2017,13,IND,JAX,10,30
2314,2017,13,JAX,IND,30,10
2315,2017,13,JAX,IND,30,10
2316,2017,13,KC,NYJ,31,38
2317,2017,13,LA,ARI,32,16
2318,2017,13,LAC,CLE,19,10
2319,2017,13,LV,NYG,24,17
2320,2017,13,MIA,DEN,35,9
2321,2017,13,MIA,DEN,35,9
2322,2017,13,MIN,ATL,14,9
2323,2017,13,NE,BUF,23,3
2324,2017,13,NO,CAR,31,21
2325,2017,13,NYG,LV,17,24
2326,2017,13,NYJ,KC,38,31
2327,2017,13,PHI,SEA,10,24
2328,2017,13,PIT,CIN,23,20
2329,2017,13,SEA,PHI,24,10
2330,2017,13,SF,CHI,15,14
2331,2017,13,TB,GB,20,26
2332,2017,13,TEN,HOU,24,13
2333,2017,13,WAS,DAL,14,38
2334,2017,14,ARI,TEN,12,7
2335,2017,14,ATL,NO,20,17
2336,2017,14,BAL,PIT,38,39
2337,2017,14,BUF,IND,13,7
2338,2017,14,BUF,IND,13,7
2339,2017,14,CAR,MIN,31,24
2340,2017,14,CHI,CIN,33,7
2341,2017,14,CIN,CHI,7,33
2342,2017,14,CIN,CHI,7,33
2343,2017,14,CLE,GB,21,27
2344,2017,14,DAL,NYG,30,10
2345,2017,14,DEN,NYJ,23,0
2346,2017,14,DET,TB,24,21
2347,2017,14,GB,CLE,27,21
2348,2017,14,HOU,SF,16,26
2349,2017,14,HOU,SF,16,26
2350,2017,14,IND,BUF,7,13
2351,2017,14,JAX,SEA,30,24
2352,2017,14,KC,LV,26,15
2353,2017,14,LA,PHI,35,43
2354,2017,14,LAC,WAS,30,13
2355,2017,14,LAC,WAS,30,13
2356,2017,14,LV,KC,15,26
2357,2017,14,MIA,NE,27,20
2358,2017,14,MIN,CAR,24,31
2359,2017,14,NE,MIA,20,27
2360,2017,14,NO,ATL,17,20
2361,2017,14,NYG,DAL,10,30
2362,2017,14,NYJ,DEN,0,23
2363,2017,14,NYJ,DEN,0,23
2364,2017,14,PHI,LA,43,35
2365,2017,14,PHI,LA,43,35
2366,2017,14,PIT,BAL,39,38
2367,2017,14,SEA,JAX,24,30
2368,2017,14,SF,HOU,26,16
2369,2017,14,TB,DET,21,24
2370,2017,14,TEN,ARI,7,12
2371,2017,14,WAS,LAC,13,30
2372,2017,15,ARI,WAS,15,20
2373,2017,15,ATL,TB,24,21
2374,2017,15,BAL,CLE,27,10
2375,2017,15,BUF,MIA,24,16
2376,2017,15,CAR,GB,31,24
2377,2017,15,CHI,DET,10,20
2378,2017,15,CIN,MIN,7,34
2379,2017,15,CIN,MIN,7,34
2380,2017,15,CLE,BAL,10,27
2381,2017,15,DAL,LV,20,17
2382,2017,15,DEN,IND,25,13
2383,2017,15,DEN,IND,25,13
2384,2017,15,DET,CHI,20,10
2385,2017,15,GB,CAR,24,31
2386,2017,15,HOU,JAX,7,45
2387,2017,15,IND,DEN,13,25
2388,2017,15,JAX,HOU,45,7
2389,2017,15,KC,LAC,30,13
2390,2017,15,LA,SEA,42,7
2391,2017,15,LA,SEA,42,7
2392,2017,15,LAC,KC,13,30
2393,2017,15,LV,DAL,17,20
2394,2017,15,MIA,BUF,16,24
2395,2017,15,MIN,CIN,34,7
2396,2017,15,MIN,CIN,34,7
2397,2017,15,NE,PIT,27,24
2398,2017,15,NO,NYJ,31,19
2399,2017,15,NYG,PHI,29,34
2400,2017,15,NYJ,NO,19,31
2401,2017,15,PHI,NYG,34,29
2402,2017,15,PIT,NE,24,27
2403,2017,15,SEA,LA,7,42
2404,2017,15,SF,TEN,25,23
2405,2017,15,TB,ATL,21,24
2406,2017,15,TEN,SF,23,25
2407,2017,15,WAS,ARI,20,15
2408,2017,16,ARI,NYG,23,0
2409,2017,16,ARI,NYG,23,0
2410,2017,16,ATL,NO,13,23
2411,2017,16,BAL,IND,23,16
2412,2017,16,BUF,NE,16,37
2413,2017,16,CAR,TB,22,19
2414,2017,16,CAR,TB,22,19
2415,2017,16,CHI,CLE,20,3
2416,2017,16,CIN,DET,26,17
2417,2017,16,CLE,CHI,3,20
2418,2017,16,DAL,SEA,12,21
2419,2017,16,DEN,WAS,11,27
2420,2017,16,DET,CIN,17,26
2421,2017,16,GB,MIN,0,16
2422,2017,16,HOU,PIT,6,34
2423,2017,16,HOU,PIT,6,34
2424,2017,16,IND,BAL,16,23
2425,2017,16,JAX,SF,33,44
2426,2017,16,KC,MIA,29,13
2427,2017,16,LA,TEN,27,23
2428,2017,16,LA,TEN,27,23
2429,2017,16,LAC,NYJ,14,7
2430,2017,16,LV,PHI,10,19
2431,2017,16,MIA,KC,13,29
2432,2017,16,MIN,GB,16,0
2433,2017,16,NE,BUF,37,16
2434,2017,16,NO,ATL,23,13
2435,2017,16,NYG,ARI,0,23
2436,2017,16,NYJ,LAC,7,14
2437,2017,16,PHI,LV,19,10
2438,2017,16,PIT,HOU,34,6
2439,2017,16,PIT,HOU,34,6
2440,2017,16,SEA,DAL,21,12
2441,2017,16,SF,JAX,44,33
2442,2017,16,TB,CAR,19,22
2443,2017,16,TEN,LA,23,27
2444,2017,16,WAS,DEN,27,11
2445,2017,17,ARI,SEA,26,24
2446,2017,17,ATL,CAR,22,10
2447,2017,17,BAL,CIN,27,31
2448,2017,17,BUF,MIA,22,16
2449,2017,17,CAR,ATL,10,22
2450,2017,17,CHI,MIN,10,23
2451,2017,17,CHI,MIN,10,23
2452,2017,17,CIN,BAL,31,27
2453,2017,17,CLE,PIT,24,28
2454,2017,17,DAL,PHI,6,0
2455,2017,17,DEN,KC,24,27
2456,2017,17,DET,GB,35,11
2457,2017,17,DET,GB,35,11
2458,2017,17,GB,DET,11,35
2459,2017,17,GB,DET,11,35
2460,2017,17,GB,DET,11,35
2461,2017,17,HOU,IND,13,22
2462,2017,17,IND,HOU,22,13
2463,2017,17,JAX,TEN,10,15
2464,2017,17,KC,DEN,27,24
2465,2017,17,KC,DEN,27,24
2466,2017,17,LA,SF,13,34
2467,2017,17,LAC,LV,30,10
2468,2017,17,LV,LAC,10,30
2469,2017,17,MIA,BUF,16,22
2470,2017,17,MIA,BUF,16,22
2471,2017,17,MIN,CHI,23,10
2472,2017,17,NE,NYJ,26,6
2473,2017,17,NE,NYJ,26,6
2474,2017,17,NO,TB,24,31
2475,2017,17,NYG,WAS,18,10
2476,2017,17,NYJ,NE,6,26
2477,2017,17,PHI,DAL,0,6
2478,2017,17,PHI,DAL,0,6
2479,2017,17,PIT,CLE,28,24
2480,2017,17,SEA,ARI,24,26
2481,2017,17,SF,LA,34,13
2482,2017,17,TB,NO,31,24
2483,2017,17,TEN,JAX,15,10
2484,2017,17,WAS,NYG,10,18
2485,2017,18,ATL,LA,26,13
2486,2017,18,BUF,JAX,3,10
2487,2017,18,BUF,JAX,3,10
2488,2017,18,CAR,NO,26,31
2489,2017,18,CAR,NO,26,31
2490,2017,18,JAX,BUF,10,3
2491,2017,18,KC,TEN,21,22
2492,2017,18,LA,ATL,13,26
2493,2017,18,NO,CAR,31,26
2494,2017,18,TEN,KC,22,21
2495,2017,19,ATL,PHI,10,15
2496,2017,19,JAX,PIT,45,42
2497,2017,19,MIN,NO,29,24
2498,2017,19,NE,TEN,35,14
2499,2017,19,NO,MIN,24,29
2500,2017,19,NO,MIN,24,29
2501,2017,19,PHI,ATL,15,10
2502,2017,19,PIT,JAX,42,45
2503,2017,19,TEN,NE,14,35
2504,2017,20,JAX,NE,20,24
2505,2017,20,MIN,PHI,7,38
2506,2017,20,NE,JAX,24,20
2507,2017,20,NE,JAX,24,20
2508,2017,20,PHI,MIN,38,7
2509,2017,21,NE,PHI,33,41
2510,2017,21,NE,PHI,33,41
2511,2017,21,PHI,NE,41,33
2512,2017,21,PHI,NE,41,33
2513,2018,1,ARI,WAS,6,24
2514,2018,1,ATL,PHI,12,18
2515,2018,1,BAL,BUF,47,3
2516,2018,1,BAL,BUF,47,3
2517,2018,1,BUF,BAL,3,47
2518,2018,1,BUF,BAL,3,47
2519,2018,1,CAR,DAL,16,8
2520,2018,1,CHI,GB,23,24
2521,2018,1,CIN,IND,34,23
2522,2018,1,CLE,PIT,21,21
2523,2018,1,DAL,CAR,8,16
2524,2018,1,DEN,SEA,27,24
2525,2018,1,DET,NYJ,17,48
2526,2018,1,DET,NYJ,17,48
2527,2018,1,GB,CHI,24,23
2528,2018,1,GB,CHI,24,23
2529,2018,1,HOU,NE,20,27
2530,2018,1,IND,CIN,23,34
2531,2018,1,JAX,NYG,20,15
2532,2018,1,KC,LAC,38,28
2533,2018,1,LA,LV,33,13
2534,2018,1,LAC,KC,28,38
2535,2018,1,LV,LA,13,33
2536,2018,1,MIA,TEN,27,20
2537,2018,1,MIN,SF,24,16
2538,2018,1,NE,HOU,27,20
2539,2018,1,NO,TB,40,48
2540,2018,1,NYG,JAX,15,20
2541,2018,1,NYJ,DET,48,17
2542,2018,1,PHI,ATL,18,12
2543,2018,1,PHI,ATL,18,12
2544,2018,1,PIT,CLE,21,21
2545,2018,1,SEA,DEN,24,27
2546,2018,1,SF,MIN,16,24
2547,2018,1,TB,NO,48,40
2548,2018,1,TEN,MIA,20,27
2549,2018,1,TEN,MIA,20,27
2550,2018,1,WAS,ARI,24,6
2551,2018,2,ARI,LA,0,34
2552,2018,2,ATL,CAR,31,24
2553,2018,2,BAL,CIN,23,34
2554,2018,2,BUF,LAC,20,31
2555,2018,2,CAR,ATL,24,31
2556,2018,2,CHI,SEA,24,17
2557,2018,2,CIN,BAL,34,23
2558,2018,2,CLE,NO,18,21
2559,2018,2,DAL,NYG,20,13
2560,2018,2,DEN,LV,20,19
2561,2018,2,DET,SF,27,30
2562,2018,2,GB,MIN,29,29
2563,2018,2,HOU,TEN,17,20
2564,2018,2,IND,WAS,21,9
2565,2018,2,JAX,NE,31,20
2566,2018,2,KC,PIT,42,37
2567,2018,2,LA,ARI,34,0
2568,2018,2,LAC,BUF,31,20
2569,2018,2,LV,DEN,19,20
2570,2018,2,MIA,NYJ,20,12
2571,2018,2,MIN,GB,29,29
2572,2018,2,NE,JAX,20,31
2573,2018,2,NO,CLE,21,18
2574,2018,2,NYG,DAL,13,20
2575,2018,2,NYJ,MIA,12,20
2576,2018,2,PHI,TB,21,27
2577,2018,2,PIT,KC,37,42
2578,2018,2,SEA,CHI,17,24
2579,2018,2,SF,DET,30,27
2580,2018,2,TB,PHI,27,21
2581,2018,2,TEN,HOU,20,17
2582,2018,2,TEN,HOU,20,17
2583,2018,2,TEN,HOU,20,17
2584,2018,2,WAS,IND,9,21
2585,2018,3,ARI,CHI,14,16
2586,2018,3,ARI,CHI,14,16
2587,2018,3,ATL,NO,37,43
2588,2018,3,BAL,DEN,27,14
2589,2018,3,BUF,MIN,27,6
2590,2018,3,CAR,CIN,31,21
2591,2018,3,CHI,ARI,16,14
2592,2018,3,CIN,CAR,21,31
2593,2018,3,CLE,NYJ,21,17
2594,2018,3,CLE,NYJ,21,17
2595,2018,3,CLE,NYJ,21,17
2596,2018,3,DAL,SEA,13,24
2597,2018,3,DEN,BAL,14,27
2598,2018,3,DET,NE,26,10
2599,2018,3,GB,WAS,17,31
2600,2018,3,GB,WAS,17,31
2601,2018,3,HOU,NYG,22,27
2602,2018,3,IND,PHI,16,20
2603,2018,3,IND,PHI,16,20
2604,2018,3,JAX,TEN,6,9
2605,2018,3,KC,SF,38,27
2606,2018,3,LA,LAC,35,23
2607,2018,3,LAC,LA,23,35
2608,2018,3,LV,MIA,20,28
2609,2018,3,MIA,LV,28,20
2610,2018,3,MIA,LV,28,20
2611,2018,3,MIN,BUF,6,27
2612,2018,3,NE,DET,10,26
2613,2018,3,NO,ATL,43,37
2614,2018,3,NYG,HOU,27,22
2615,2018,3,NYJ,CLE,17,21
2616,2018,3,PHI,IND,20,16
2617,2018,3,PIT,TB,30,27
2618,2018,3,SEA,DAL,24,13
2619,2018,3,SF,KC,27,38
2620,2018,3,TB,PIT,27,30
2621,2018,3,TEN,JAX,9,6
2622,2018,3,TEN,JAX,9,6
2623,2018,3,WAS,GB,31,17
2624,2018,4,ARI,SEA,17,20
2625,2018,4,ATL,CIN,36,37
2626,2018,4,BAL,PIT,26,14
2627,2018,4,BUF,GB,0,22
2628,2018,4,CHI,TB,48,10
2629,2018,4,CIN,ATL,37,36
2630,2018,4,CLE,LV,42,45
2631,2018,4,DAL,DET,26,24
2632,2018,4,DEN,KC,23,27
2633,2018,4,DET,DAL,24,26
2634,2018,4,GB,BUF,22,0
2635,2018,4,HOU,IND,37,34
2636,2018,4,IND,HOU,34,37
2637,2018,4,JAX,NYJ,31,12
2638,2018,4,KC,DEN,27,23
2639,2018,4,LA,MIN,38,31
2640,2018,4,LA,MIN,38,31
2641,2018,4,LAC,SF,29,27
2642,2018,4,LV,CLE,45,42
2643,2018,4,MIA,NE,7,38
2644,2018,4,MIA,NE,7,38
2645,2018,4,MIN,LA,31,38
2646,2018,4,NE,MIA,38,7
2647,2018,4,NO,NYG,33,18
2648,2018,4,NO,NYG,33,18
2649,2018,4,NYG,NO,18,33
2650,2018,4,NYJ,JAX,12,31
2651,2018,4,PHI,TEN,23,26
2652,2018,4,PIT,BAL,14,26
2653,2018,4,SEA,ARI,20,17
2654,2018,4,SF,LAC,27,29
2655,2018,4,TB,CHI,10,48
2656,2018,4,TB,CHI,10,48
2657,2018,4,TEN,PHI,26,23
2658,2018,5,ARI,SF,28,18
2659,2018,5,ATL,PIT,17,41
2660,2018,5,ATL,PIT,17,41
2661,2018,5,BAL,CLE,9,12
2662,2018,5,BAL,CLE,9,12
2663,2018,5,BUF,TEN,13,12
2664,2018,5,BUF,TEN,13,12
2665,2018,5,CAR,NYG,33,31
2666,2018,5,CIN,MIA,27,17
2667,2018,5,CLE,BAL,12,9
2668,2018,5,DAL,HOU,16,19
2669,2018,5,DEN,NYJ,16,34
2670,2018,5,DET,GB,31,23
2671,2018,5,GB,DET,23,31
2672,2018,5,HOU,DAL,19,16
2673,2018,5,IND,NE,24,38
2674,2018,5,JAX,KC,14,30
2675,2018,5,KC,JAX,30,14
2676,2018,5,LA,SEA,33,31
2677,2018,5,LAC,LV,26,10
2678,2018,5,LV,LAC,10,26
2679,2018,5,MIA,CIN,17,27
2680,2018,5,MIN,PHI,23,21
2681,2018,5,NE,IND,38,24
2682,2018,5,NO,WAS,43,19
2683,2018,5,NYG,CAR,31,33
2684,2018,5,NYG,CAR,31,33
2685,2018,5,NYJ,DEN,34,16
2686,2018,5,PHI,MIN,21,23
2687,2018,5,PIT,ATL,41,17
2688,2018,5,SEA,LA,31,33
2689,2018,5,SF,ARI,18,28
2690,2018,5,TEN,BUF,12,13
2691,2018,5,WAS,NO,19,43
2692,2018,6,ARI,MIN,17,27
2693,2018,6,ATL,TB,34,29
2694,2018,6,BAL,TEN,21,0
2695,2018,6,BUF,HOU,13,20
2696,2018,6,BUF,HOU,13,20
2697,2018,6,CAR,WAS,17,23
2698,2018,6,CHI,MIA,28,31
2699,2018,6,CIN,PIT,21,28
2700,2018,6,CLE,LAC,14,38
2701,2018,6,DAL,JAX,40,7
2702,2018,6,DEN,LA,20,23
2703,2018,6,GB,SF,33,30
2704,2018,6,HOU,BUF,20,13
2705,2018,6,HOU,BUF,20,13
2706,2018,6,IND,NYJ,34,42
2707,2018,6,JAX,DAL,7,40
2708,2018,6,KC,NE,40,43
2709,2018,6,LA,DEN,23,20
2710,2018,6,LAC,CLE,38,14
2711,2018,6,LAC,CLE,38,14
2712,2018,6,LV,SEA,3,27
2713,2018,6,MIA,CHI,31,28
2714,2018,6,MIN,ARI,27,17
2715,2018,6,NE,KC,43,40
2716,2018,6,NYG,PHI,13,34
2717,2018,6,NYJ,IND,42,34
2718,2018,6,PHI,NYG,34,13
2719,2018,6,PIT,CIN,28,21
2720,2018,6,SEA,LV,27,3
2721,2018,6,SF,GB,30,33
2722,2018,6,TB,ATL,29,34
2723,2018,6,TEN,BAL,0,21
2724,2018,6,WAS,CAR,23,17
2725,2018,7,ARI,DEN,10,45
2726,2018,7,ATL,NYG,23,20
2727,2018,7,BAL,NO,23,24
2728,2018,7,BAL,NO,23,24
2729,2018,7,BUF,IND,5,37
2730,2018,7,CAR,PHI,21,17
2731,2018,7,CHI,NE,31,38
2732,2018,7,CIN,KC,10,45
2733,2018,7,CIN,KC,10,45
2734,2018,7,CLE,TB,23,26
2735,2018,7,DAL,WAS,17,20
2736,2018,7,DEN,ARI,45,10
2737,2018,7,DEN,ARI,45,10
2738,2018,7,DET,MIA,32,21
2739,2018,7,HOU,JAX,20,7
2740,2018,7,IND,BUF,37,5
2741,2018,7,JAX,HOU,7,20
2742,2018,7,JAX,HOU,7,20
2743,2018,7,KC,CIN,45,10
2744,2018,7,LA,SF,39,10
2745,2018,7,LAC,TEN,20,19
2746,2018,7,MIA,DET,21,32
2747,2018,7,MIN,NYJ,37,17
2748,2018,7,NE,CHI,38,31
2749,2018,7,NO,BAL,24,23
2750,2018,7,NYG,ATL,20,23
2751,2018,7,NYJ,MIN,17,37
2752,2018,7,PHI,CAR,17,21
2753,2018,7,SF,LA,10,39
2754,2018,7,TB,CLE,26,23
2755,2018,7,TEN,LAC,19,20
2756,2018,7,WAS,DAL,20,17
2757,2018,8,ARI,SF,18,15
2758,2018,8,BAL,CAR,21,36
2759,2018,8,BAL,CAR,21,36
2760,2018,8,BUF,NE,6,25
2761,2018,8,BUF,NE,6,25
2762,2018,8,CAR,BAL,36,21
2763,2018,8,CAR,BAL,36,21
2764,2018,8,CHI,NYJ,24,10
2765,2018,8,CIN,TB,37,34
2766,2018,8,CLE,PIT,18,33
2767,2018,8,DEN,KC,23,30
2768,2018,8,DET,SEA,14,28
2769,2018,8,GB,LA,27,29
2770,2018,8,HOU,MIA,42,23
2771,2018,8,IND,LV,42,28
2772,2018,8,JAX,PHI,18,24
2773,2018,8,KC,DEN,30,23
2774,2018,8,LA,GB,29,27
2775,2018,8,LA,GB,29,27
2776,2018,8,LV,IND,28,42
2777,2018,8,MIA,HOU,23,42
2778,2018,8,MIA,HOU,23,42
2779,2018,8,MIN,NO,20,30
2780,2018,8,NE,BUF,25,6
2781,2018,8,NO,MIN,30,20
2782,2018,8,NO,MIN,30,20
2783,2018,8,NYG,WAS,13,20
2784,2018,8,NYJ,CHI,10,24
2785,2018,8,PHI,JAX,24,18
2786,2018,8,PIT,CLE,33,18
2787,2018,8,SEA,DET,28,14
2788,2018,8,SF,ARI,15,18
2789,2018,8,TB,CIN,34,37
2790,2018,8,TB,CIN,34,37
2791,2018,8,WAS,NYG,20,13
2792,2018,9,ATL,WAS,38,14
2793,2018,9,BAL,PIT,16,23
2794,2018,9,BAL,PIT,16,23
2795,2018,9,BUF,CHI,9,41
2796,2018,9,CAR,TB,42,28
2797,2018,9,CHI,BUF,41,9
2798,2018,9,CLE,KC,21,37
2799,2018,9,CLE,KC,21,37
2800,2018,9,DAL,TEN,14,28
2801,2018,9,DAL,TEN,14,28
2802,2018,9,DEN,HOU,17,19
2803,2018,9,DET,MIN,9,24
2804,2018,9,GB,NE,17,31
2805,2018,9,HOU,DEN,19,17
2806,2018,9,KC,CLE,37,21
2807,2018,9,LA,NO,35,45
2808,2018,9,LAC,SEA,25,17
2809,2018,9,LV,SF,3,34
2810,2018,9,LV,SF,3,34
2811,2018,9,MIA,NYJ,13,6
2812,2018,9,MIN,DET,24,9
2813,2018,9,NE,GB,31,17
2814,2018,9,NE,GB,31,17
2815,2018,9,NO,LA,45,35
2816,2018,9,NYJ,MIA,6,13
2817,2018,9,PIT,BAL,23,16
2818,2018,9,PIT,BAL,23,16
2819,2018,9,SEA,LAC,17,25
2820,2018,9,SF,LV,34,3
2821,2018,9,TB,CAR,28,42
2822,2018,9,TB,CAR,28,42
2823,2018,9,TEN,DAL,28,14
2824,2018,9,WAS,ATL,14,38
2825,2018,10,ARI,KC,14,26
2826,2018,10,ATL,CLE,16,28
2827,2018,10,BUF,NYJ,41,10
2828,2018,10,BUF,NYJ,41,10
2829,2018,10,CAR,PIT,21,52
2830,2018,10,CHI,DET,34,22
2831,2018,10,CIN,NO,14,51
2832,2018,10,CIN,NO,14,51
2833,2018,10,CLE,ATL,28,16
2834,2018,10,CLE,ATL,28,16
2835,2018,10,DAL,PHI,27,20
2836,2018,10,DET,CHI,22,34
2837,2018,10,GB,MIA,31,12
2838,2018,10,IND,JAX,29,26
2839,2018,10,JAX,IND,26,29
2840,2018,10,JAX,IND,26,29
2841,2018,10,KC,ARI,26,14
2842,2018,10,LA,SEA,36,31
2843,2018,10,LAC,LV,20,6
2844,2018,10,LV,LAC,6,20
2845,2018,10,MIA,GB,12,31
2846,2018,10,NE,TEN,10,34
2847,2018,10,NE,TEN,10,34
2848,2018,10,NE,TEN,10,34
2849,2018,10,NO,CIN,51,14
2850,2018,10,NO,CIN,51,14
2851,2018,10,NO,CIN,51,14
2852,2018,10,NYG,SF,27,23
2853,2018,10,NYJ,BUF,10,41
2854,2018,10,PHI,DAL,20,27
2855,2018,10,PIT,CAR,52,21
2856,2018,10,PIT,CAR,52,21
2857,2018,10,SEA,LA,31,36
2858,2018,10,SF,NYG,23,27
2859,2018,10,TB,WAS,3,16
2860,2018,10,TEN,NE,34,10
2861,2018,10,TEN,NE,34,10
2862,2018,10,WAS,TB,16,3
2863,2018,11,ARI,LV,21,23
2864,2018,11,ATL,DAL,19,22
2865,2018,11,BAL,CIN,24,21
2866,2018,11,CAR,DET,19,20
2867,2018,11,CAR,DET,19,20
2868,2018,11,CHI,MIN,25,20
2869,2018,11,CIN,BAL,21,24
2870,2018,11,CIN,BAL,21,24
2871,2018,11,DAL,ATL,22,19
2872,2018,11,DEN,LAC,23,22
2873,2018,11,DEN,LAC,23,22
2874,2018,11,DET,CAR,20,19
2875,2018,11,GB,SEA,24,27
2876,2018,11,HOU,WAS,23,21
2877,2018,11,IND,TEN,38,10
2878,2018,11,IND,TEN,38,10
2879,2018,11,IND,TEN,38,10
2880,2018,11,JAX,PIT,16,20
2881,2018,11,KC,LA,51,54
2882,2018,11,LA,KC,54,51
2883,2018,11,LAC,DEN,22,23
2884,2018,11,LV,ARI,23,21
2885,2018,11,MIN,CHI,20,25
2886,2018,11,NO,PHI,48,7
2887,2018,11,NO,PHI,48,7
2888,2018,11,NYG,TB,38,35
2889,2018,11,PHI,NO,7,48
2890,2018,11,PIT,JAX,20,16
2891,2018,11,SEA,GB,27,24
2892,2018,11,TB,NYG,35,38
2893,2018,11,TB,NYG,35,38
2894,2018,11,TEN,IND,10,38
2895,2018,11,TEN,IND,10,38
2896,2018,11,WAS,HOU,21,23
2897,2018,11,WAS,HOU,21,23
2898,2018,12,ARI,LAC,10,45
2899,2018,12,ATL,NO,17,31
2900,2018,12,BAL,LV,34,17
2901,2018,12,BUF,JAX,24,21
2902,2018,12,CAR,SEA,27,30
2903,2018,12,CHI,DET,23,16
2904,2018,12,CHI,DET,23,16
2905,2018,12,CIN,CLE,20,35
2906,2018,12,CIN,CLE,20,35
2907,2018,12,CLE,CIN,35,20
2908,2018,12,DAL,WAS,31,23
2909,2018,12,DEN,PIT,24,17
2910,2018,12,DET,CHI,16,23
2911,2018,12,GB,MIN,17,24
2912,2018,12,HOU,TEN,34,17
2913,2018,12,IND,MIA,27,24
2914,2018,12,IND,MIA,27,24
2915,2018,12,JAX,BUF,21,24
2916,2018,12,LAC,ARI,45,10
2917,2018,12,LAC,ARI,45,10
2918,2018,12,LV,BAL,17,34
2919,2018,12,MIA,IND,24,27
2920,2018,12,MIN,GB,24,17
2921,2018,12,NE,NYJ,27,13
2922,2018,12,NO,ATL,31,17
2923,2018,12,NYG,PHI,22,25
2924,2018,12,NYJ,NE,13,27
2925,2018,12,PHI,NYG,25,22
