,season,week,team,opponent,score,opponent_score,total_rushes,total_rush_yards,rushing_epa,rush_tds,rushing_epa_standardized,rushing_epa_per_attempt,rushing_epa_per_attempt_standardized,rush_discrepancy,rush_discrepancy_abs,rushing_value
3604,2019,13,NE,HOU,22,28,29,145.0,1.9342655,0.0,0.5641788262587702,0.06669881034482758,0.5800009692586583,-0.015822142999888045,0.015822142999888045,0.5641788262587702
3605,2019,13,NO,ATL,26,18,17,96.0,0.8520838,1.0,0.35936055704965897,0.05012257647058823,0.5023202791631907,-0.1429597221135317,0.1429597221135317,0.35936055704965897
3607,2019,13,NYG,GB,13,31,27,95.0,-2.698352,0.0,-0.31260988515433175,-0.09993896296296295,-0.20090845351668066,-0.11170143163765109,0.11170143163765109,-0.31260988515433175
3608,2019,13,NYJ,CIN,6,22,17,62.0,-1.1933502,0.0,-0.02776690191723112,-0.0701970705882353,-0.06152994679782618,0.03376304488059506,0.03376304488059506,-0.02776690191723112
3609,2019,13,PHI,MIA,31,37,19,92.0,-0.847613,0.0,0.037668777604243295,-0.04461121052631579,0.058372274742660865,-0.02070349713841757,0.02070349713841757,0.037668777604243295
3610,2019,13,PIT,CLE,20,13,30,127.0,-2.9352465,1.0,-0.3574455365751216,-0.09784155,-0.1910794122752112,-0.16636612429991043,0.16636612429991043,-0.3574455365751216
3611,2019,13,SEA,MIN,37,30,42,219.0,9.400389,2.0,1.9772488245515452,0.22381878571428573,1.31630743109316,0.6609413934583852,0.6609413934583852,1.9772488245515452
3612,2019,13,SF,BAL,17,20,29,174.0,2.8551753,1.0,0.7384740960214254,0.09845432068965518,0.7288158313458504,0.009658264675575068,0.009658264675575068,0.7384740960214254
3613,2019,13,TB,JAX,28,11,29,76.0,-2.6281407,2.0,-0.29932139862298335,-0.09062554137931034,-0.15726325514067999,-0.14205814348230336,0.14205814348230336,-0.29932139862298335
3614,2019,13,TEN,IND,31,17,27,157.0,0.3928931,1.0,0.272452189988083,0.014551596296296297,0.33562509928850437,-0.06317290930042135,0.06317290930042135,0.272452189988083
3615,2019,13,WAS,CAR,29,21,29,249.0,12.634791,3.0,2.5894053778978896,0.43568244827586206,2.309157534367403,0.2802478435304865,0.2802478435304865,2.5894053778978896
3616,2019,14,ARI,PIT,17,23,22,71.0,-2.7213645,0.0,-0.3169653278865224,-0.12369838636363636,-0.3122515016443366,-0.004713826242185748,0.004713826242185748,-0.3169653278865224
3617,2019,14,ATL,CAR,40,20,31,160.0,4.611816,2.0,1.070943317961033,0.14876825806451613,0.9646004737653392,0.10634284419569384,0.10634284419569384,1.070943317961033
3618,2019,14,BAL,BUF,24,17,31,121.0,-1.3400743,0.0,-0.05553652342650683,-0.04322820322580645,0.06485341891121617,-0.12038994233772299,0.12038994233772299,-0.05553652342650683
3619,2019,14,BUF,BAL,17,24,23,104.0,-0.74974287,0.0,0.05619209086473432,-0.03259751608695652,0.11467167795606628,-0.05847958709133196,0.05847958709133196,0.05619209086473432
3620,2019,14,CAR,ATL,20,40,22,100.0,3.859493,1.0,0.9285554964462114,0.1754315,1.089551596526078,-0.16099610007986664,0.16099610007986664,0.9285554964462114
3621,2019,14,CHI,DAL,31,24,33,152.0,-3.3110366,1.0,-0.42856915460333156,-0.10033444242424243,-0.2027617766360242,-0.22580737796730735,0.22580737796730735,-0.42856915460333156
3622,2019,14,CIN,CLE,19,27,31,179.0,2.8727572,1.0,0.7418017205112941,0.0926695870967742,0.7017070139315541,0.040094706579740014,0.040094706579740014,0.7418017205112941
3624,2019,14,CLE,CIN,27,19,26,147.0,4.7934337,2.0,1.1053170492593347,0.1843628346153846,1.1314062326068839,-0.026089183347549172,0.026089183347549172,1.1053170492593347
3625,2019,14,DAL,CHI,24,31,21,83.0,2.454083,2.0,0.6625616769894813,0.11686109523809522,0.8150749273626243,-0.152513250373143,0.152513250373143,0.6625616769894813
3626,2019,14,DEN,HOU,38,24,26,91.0,-4.3463936,1.0,-0.6245251837558646,-0.1671689846153846,-0.5159664164240118,-0.10855876733185288,0.10855876733185288,-0.6245251837558646
3627,2019,14,DET,MIN,7,20,22,70.0,-5.6394386,0.0,-0.8692523297697876,-0.2563381181818182,-0.9338369582616307,0.0645846284918431,0.0645846284918431,-0.8692523297697876
3628,2019,14,GB,WAS,20,15,25,177.0,8.299171,1.0,1.7688276649792485,0.33196684,1.823118299782227,-0.05429063480297858,0.05429063480297858,1.7688276649792485
3629,2019,14,HOU,DEN,24,38,22,134.0,9.603306,2.0,2.015653751130053,0.4365139090909091,2.3130539833672312,-0.29740023223717804,0.29740023223717804,2.015653751130053
3630,2019,14,IND,TB,35,38,22,66.0,-0.047628745,1.0,0.18907716910045905,-0.0021649429545454544,0.2572869004632934,-0.06820973136283434,0.06820973136283434,0.18907716910045905
3631,2019,14,JAX,LAC,10,45,23,88.0,0.94632775,0.0,0.3771975642014432,0.041144684782608694,0.4602474641187289,-0.08304989991728573,0.08304989991728573,0.3771975642014432
3633,2019,14,KC,NE,23,16,26,78.0,-1.2643133,1.0,-0.0411976772849102,-0.048627434615384615,0.039551168502011624,-0.08074884578692182,0.08074884578692182,-0.0411976772849102
3634,2019,14,LA,SEA,28,12,34,163.0,0.8622333,2.0,0.3612814941929667,0.02535980294117647,0.3862752624822978,-0.024993768289331142,0.024993768289331142,0.3612814941929667
3636,2019,14,LAC,JAX,45,10,28,197.0,8.815008,2.0,1.8664571495048328,0.3148217142857143,1.7427716295214364,0.12368551998339639,0.12368551998339639,1.8664571495048328
3638,2019,14,LV,TEN,21,42,24,97.0,-1.1549401,1.0,-0.020497244518525422,-0.04812250416666666,0.041917408385220595,-0.06241465290374602,0.06241465290374602,-0.020497244518525422
3639,2019,14,MIA,NYJ,21,22,26,122.0,-2.1673417,0.0,-0.21210863792550602,-0.08335929615384616,-0.12321167576509302,-0.088896962160413,0.088896962160413,-0.21210863792550602
3640,2019,14,MIN,DET,20,7,38,121.0,-9.235035,1.0,-1.5497700574512956,-0.24302723684210525,-0.8714585883561065,-0.6783114690951891,0.6783114690951891,-1.5497700574512956
3641,2019,14,NE,KC,16,23,23,94.0,0.25509256,1.0,0.24637147905120346,0.011090980869565219,0.31940772466993905,-0.07303624561873559,0.07303624561873559,0.24637147905120346
3643,2019,14,NO,SF,46,48,28,116.0,-6.3802013,1.0,-1.0094522001877295,-0.22786433214285715,-0.8004011388880528,-0.20905106129967677,0.20905106129967677,-1.0094522001877295
3645,2019,14,NYG,PHI,17,23,19,74.0,-3.4457958,0.0,-0.45407424871461105,-0.18135767368421052,-0.5824584294336311,0.12838418071902008,0.12838418071902008,-0.45407424871461105
3646,2019,14,NYJ,MIA,22,21,31,113.0,-8.540502,0.0,-1.4183198148824077,-0.275500064516129,-1.0236349923696582,-0.3946848225127495,0.3946848225127495,-1.4183198148824077
3647,2019,14,PHI,NYG,23,17,32,118.0,-4.582789,1.0,-0.6692663734072841,-0.14321215625,-0.4036982755398601,-0.265568097867424,0.265568097867424,-0.6692663734072841
3648,2019,14,PIT,ARI,23,17,34,141.0,-10.116871,0.0,-1.7166700551561966,-0.2975550294117647,-1.126990489530373,-0.5896795656258236,0.5896795656258236,-1.7166700551561966
3649,2019,14,SEA,LA,12,28,21,106.0,-0.6834786,0.0,0.0687335458642092,-0.0325466,0.11491028443337291,-0.04617673856916371,0.04617673856916371,0.0687335458642092
3650,2019,14,SF,NO,48,46,23,163.0,2.451701,1.0,0.6621108496309555,0.1065956956521739,0.7669685040345033,-0.10485765440354788,0.10485765440354788,0.6621108496309555
3652,2019,14,TB,IND,38,35,25,79.0,-5.526385,1.0,-0.8478553289889952,-0.2210554,-0.7684926516114382,-0.07936267737755698,0.07936267737755698,-0.8478553289889952
3654,2019,14,TEN,LV,42,21,31,162.0,5.5231853,2.0,1.2434329124869052,0.17816726774193548,1.1023721399466637,0.14106077254024152,0.14106077254024152,1.2434329124869052
3655,2019,14,WAS,GB,15,20,29,121.0,-2.0879483,1.0,-0.19708230845178945,-0.07199821724137931,-0.06997060443096961,-0.12711170402081984,0.12711170402081984,-0.19708230845178945
3656,2019,15,ARI,CLE,38,24,34,228.0,8.59915,4.0,1.825602954728724,0.2529161764705882,1.4526656298900373,0.3729373248386867,0.3729373248386867,1.825602954728724
3657,2019,15,ATL,SF,29,22,20,90.0,-1.7714548,1.0,-0.13718141483481752,-0.08857274000000001,-0.14764327577844555,0.010461860943628026,0.010461860943628026,-0.13718141483481752
3658,2019,15,BAL,NYJ,42,21,34,221.0,8.168091,1.0,1.7440189117653195,0.24023797058823532,1.3932521473351054,0.35076676443021415,0.35076676443021415,1.7440189117653195
3660,2019,15,BUF,PIT,17,10,37,131.0,-7.5170627,1.0,-1.2246193798569545,-0.20316385675675677,-0.6846480680617377,-0.5399713117952167,0.5399713117952167,-1.2246193798569545
3661,2019,15,CAR,SEA,24,30,29,145.0,4.942246,2.0,1.1334818923009675,0.17042227586206896,1.0660770249901348,0.06740486731083273,0.06740486731083273,1.1334818923009675
3663,2019,15,CHI,GB,13,21,27,96.0,-3.691996,0.0,-0.5006711361346599,-0.1367405925925926,-0.3733707877209647,-0.12730034841369514,0.12730034841369514,-0.5006711361346599
3664,2019,15,CIN,NE,13,34,31,165.0,-2.173305,0.0,-0.21323727721479974,-0.07010661290322581,-0.061106037757371875,-0.15213123945742785,0.15213123945742785,-0.21323727721479974
3665,2019,15,CLE,ARI,24,38,23,152.0,7.980881,1.0,1.7085867582012388,0.34699482608695653,1.8935434843468628,-0.18495672614562397,0.18495672614562397,1.7085867582012388
3666,2019,15,DAL,LA,44,21,44,264.0,13.345323,3.0,2.723883658631789,0.30330279545454547,1.6887908778773941,1.0350927807543948,1.0350927807543948,2.723883658631789
3667,2019,15,DEN,KC,3,23,15,52.0,-3.247449,0.0,-0.4165342974484182,-0.2164966,-0.7471288887269412,0.330594591278523,0.330594591278523,-0.4165342974484182
3668,2019,15,DET,TB,17,38,17,46.0,-0.5583102,2.0,0.0924234447487253,-0.03284177647058823,0.1135270081047931,-0.021103563356067806,0.021103563356067806,0.0924234447487253
3669,2019,15,GB,CHI,21,13,24,100.0,-1.2207068,2.0,-0.032944527322877865,-0.050862783333333335,0.029075723215001664,-0.06202025053787953,0.06202025053787953,-0.032944527322877865
3670,2019,15,HOU,TEN,24,21,35,140.0,2.9850013,1.0,0.7630455119105891,0.08528575142857142,0.6671043741154673,0.09594113779512181,0.09594113779512181,0.7630455119105891
3671,2019,15,IND,NO,7,34,17,46.0,-1.7629292,1.0,-0.13556782384915475,-0.10370171764705882,-0.21854173395529497,0.08297391010614022,0.08297391010614022,-0.13556782384915475
3672,2019,15,JAX,LV,20,16,22,77.0,-4.616169,0.0,-0.6755840128815057,-0.20982586363636366,-0.7158680240393656,0.040284011157859845,0.040284011157859845,-0.6755840128815057
3673,2019,15,KC,DEN,23,3,24,93.0,-1.8022909,0.0,-0.1430175850742136,-0.07509545416666667,-0.08448508966150134,-0.05853249541271227,0.05853249541271227,-0.1430175850742136
3675,2019,15,LA,DAL,21,44,14,25.0,-2.3174453,1.0,-0.24051787784709844,-0.16553180714285715,-0.5082941624705773,0.2677762846234789,0.2677762846234789,-0.24051787784709844
3677,2019,15,LAC,MIN,10,39,19,62.0,-10.31464,0.0,-1.7541006495593519,-0.5428757894736842,-2.276629549942642,0.52252890038329,0.52252890038329,-1.7541006495593519
3678,2019,15,LV,JAX,16,20,32,128.0,-1.5719953,0.0,-0.09943086927734343,-0.049124853125,0.03722013158576546,-0.13665100086310888,0.13665100086310888,-0.09943086927734343
3679,2019,15,MIA,NYG,20,36,25,122.0,-5.6960154,0.0,-0.8799602933709002,-0.22784061600000002,-0.8002899986641925,-0.07967029470670772,0.07967029470670772,-0.8799602933709002
3680,2019,15,MIN,LAC,39,10,34,140.0,-0.63433886,2.0,0.07803394014752202,-0.018657025294117644,0.1800005670917433,-0.10196662694422129,0.10196662694422129,0.07803394014752202
3681,2019,15,NE,CIN,34,13,30,177.0,4.950673,1.0,1.1350768218350975,0.16502243333333333,1.0407719106184732,0.09430491121662432,0.09430491121662432,1.1350768218350975
3682,2019,15,NO,IND,34,7,30,120.0,-6.060945,0.0,-0.9490284073994162,-0.2020315,-0.6793415397534088,-0.26968686764600736,0.26968686764600736,-0.9490284073994162
3683,2019,15,NYG,MIA,36,20,33,138.0,2.230673,3.0,0.6202781588667784,0.06759615151515151,0.5842061513217665,0.03607200754501194,0.03607200754501194,0.6202781588667784
3685,2019,15,NYJ,BAL,21,42,24,103.0,-1.9957576,0.0,-0.17963390804807128,-0.08315656666666667,-0.12226163086428617,-0.05737227718378511,0.05737227718378511,-0.17963390804807128
3686,2019,15,PHI,WAS,37,27,28,157.0,7.17163,1.0,1.5554245034932332,0.25612964285714285,1.4677247976358596,0.08769970585737363,0.08769970585737363,1.5554245034932332
3687,2019,15,PIT,BUF,10,17,14,51.0,-6.6762915,0.0,-1.065491479260532,-0.4768779642857143,-1.9673459910656834,0.9018545118051515,0.9018545118051515,-1.065491479260532
3688,2019,15,SEA,CAR,30,24,32,156.0,1.4446615,2.0,0.4715143098676155,0.045145671875,0.4789971656949729,-0.007482855827357415,0.007482855827357415,0.4715143098676155
3690,2019,15,SF,ATL,22,29,27,120.0,-5.485685,1.0,-0.8401522754659032,-0.20317351851851853,-0.684693345675874,-0.15545892979002918,0.15545892979002918,-0.8401522754659032
3691,2019,15,TB,DET,38,17,25,50.0,-7.5687904,0.0,-1.2344095823563757,-0.302751616,-1.1513430918993774,-0.08306649045699821,0.08306649045699821,-1.2344095823563757
3692,2019,15,TEN,HOU,21,24,27,164.0,5.2722282,1.0,1.1959357141257265,0.1952677111111111,1.1825094167209986,0.013426297404727894,0.013426297404727894,1.1959357141257265
3694,2019,15,WAS,PHI,27,37,22,101.0,-1.6201851,1.0,-0.10855147391289885,-0.07364477727272728,-0.07768682757846636,-0.03086464633443249,0.03086464633443249,-0.10855147391289885
3695,2019,16,ARI,SEA,27,13,38,256.0,10.070981,2.0,2.1041678925652403,0.26502581578947365,1.5094146566131774,0.5947532359520629,0.5947532359520629,2.1041678925652403
3697,2019,16,ATL,JAX,24,12,24,138.0,2.5930958,2.0,0.6888718253628204,0.10804565833333334,0.7737634191243646,-0.0848915937615442,0.0848915937615442,0.6888718253628204
3698,2019,16,BAL,CLE,31,15,38,245.0,7.3933873,1.0,1.597395224648919,0.19456282368421052,1.1792061246598056,0.41818909998911336,0.41818909998911336,1.597395224648919
3699,2019,16,BUF,NE,17,24,23,92.0,-2.0201561,0.0,-0.18425167098131853,-0.08783287391304348,-0.14417606430875615,-0.04007560667256238,0.04007560667256238,-0.18425167098131853
3700,2019,16,CAR,IND,6,38,21,87.0,-3.8926628,0.0,-0.5386501803780904,-0.18536489523809524,-0.6012373473731852,0.06258716699509481,0.06258716699509481,-0.5386501803780904
3702,2019,16,CHI,KC,3,26,22,101.0,-0.52575755,0.0,0.09858449647522369,-0.023898070454545454,0.1554396198963584,-0.05685512342113472,0.05685512342113472,0.09858449647522369
3703,2019,16,CIN,MIA,35,38,26,61.0,-7.7794447,0.0,-1.2742789029403931,-0.29920941153846153,-1.134743369120419,-0.1395355338199742,0.1395355338199742,-1.2742789029403931
3704,2019,16,CLE,BAL,15,31,18,58.0,-6.7863398,0.0,-1.0863196842980085,-0.3770188777777778,-1.499379454692507,0.4130597703944985,0.4130597703944985,-1.0863196842980085
3705,2019,16,DAL,PHI,9,17,16,54.0,-5.2449284,0.0,-0.7945856667229624,-0.327808025,-1.2687641633683997,0.4741784966454373,0.4741784966454373,-0.7945856667229624
3706,2019,16,DEN,DET,27,17,31,153.0,2.817361,2.0,0.7313172022416156,0.0908826129032258,0.6933327722557439,0.037984429985871704,0.037984429985871704,0.7313172022416156
3708,2019,16,DET,DEN,17,27,21,96.0,0.7300782,0.0,0.336269263022215,0.03476562857142857,0.4303534910726355,-0.0940842280504205,0.0940842280504205,0.336269263022215
3709,2019,16,GB,MIN,23,10,29,187.0,5.0439143,2.0,1.1527240632223874,0.17392807931034482,1.08250616283093,0.07021790039145737,0.07021790039145737,1.1527240632223874
3710,2019,16,HOU,TB,23,20,25,69.0,-7.77696,1.0,-1.2738086381470557,-0.3110784,-1.1903646412032345,-0.08344399694382121,0.08344399694382121,-1.2738086381470557
3711,2019,16,IND,CAR,38,6,29,220.0,13.757015,3.0,2.8018022215563305,0.47437982758620695,2.490503861435415,0.3112983601209156,0.3112983601209156,2.8018022215563305
3712,2019,16,JAX,ATL,12,24,23,116.0,0.47669804,0.0,0.2883134661138699,0.020726001739130435,0.36456002379351815,-0.07624655767964827,0.07624655767964827,0.2883134661138699
3714,2019,16,KC,CHI,26,3,28,107.0,-1.7242229,1.0,-0.12824210639016553,-0.061579389285714284,-0.021145174497829936,-0.1070969318923356,0.1070969318923356,-0.12824210639016553
3715,2019,16,LA,SF,31,34,24,72.0,-0.4620034,2.0,0.11065087558503314,-0.019250141666666668,0.17722106425194986,-0.06657018866691672,0.06657018866691672,0.11065087558503314
3716,2019,16,LAC,LV,17,24,15,20.0,-3.2261698,2.0,-0.4125069063789199,-0.21507798666666667,-0.7404808851123672,0.3279739787334473,0.3279739787334473,-0.4125069063789199
3717,2019,16,LV,LAC,24,17,29,99.0,-4.8131695,2.0,-0.7128691577359506,-0.1659713620689655,-0.5103540350721593,-0.20251512266379135,0.20251512266379135,-0.7128691577359506
3718,2019,16,MIA,CIN,38,35,30,102.0,-2.9974995,1.0,-0.36922780170959474,-0.09991665,-0.20080388897118817,-0.16842391273840657,0.16842391273840657,-0.36922780170959474
3719,2019,16,MIN,GB,10,23,16,57.0,-4.320338,0.0,-0.6195937910930568,-0.270021125,-0.9979592082420188,0.378365417148962,0.378365417148962,-0.6195937910930568
3721,2019,16,NE,BUF,24,17,33,145.0,0.6593731,1.0,0.32288731782183216,0.01998100303030303,0.36106875947732847,-0.03818144165549631,0.03818144165549631,0.32288731782183216
3722,2019,16,NO,TEN,38,28,20,105.0,2.5277138,2.0,0.6764973525017195,0.12638569,0.8597097400467203,-0.1832123875450008,0.1832123875450008,0.6764973525017195
3724,2019,16,NYG,WAS,41,35,26,206.0,6.274983,1.0,1.3857213135099413,0.2413455,1.398442328027513,-0.012721014517571572,0.012721014517571572,1.3857213135099413
3725,2019,16,NYJ,PIT,16,10,31,86.0,-6.9095683,0.0,-1.1096424295331526,-0.2228893,-0.7770868002369272,-0.3325556292962254,0.3325556292962254,-1.1096424295331526
3726,2019,16,PHI,DAL,17,9,29,119.0,-4.900413,1.0,-0.7293812302185524,-0.16897975862068967,-0.5244521904186482,-0.20492903979990418,0.20492903979990418,-0.7293812302185524
3727,2019,16,PIT,NYJ,10,16,25,75.0,-7.13511,0.0,-1.1523294021815353,-0.2854044,-1.0700493722077582,-0.08228002997377715,0.08228002997377715,-1.1523294021815353
3729,2019,16,SEA,ARI,13,27,20,91.0,-4.106831,0.0,-0.5791845564848299,-0.20534154999999998,-0.694853324287898,0.11566876780306812,0.11566876780306812,-0.5791845564848299
3730,2019,16,SF,LA,34,31,21,121.0,3.313148,2.0,0.8251519392699516,0.15776895238095237,1.006780148059492,-0.18162820878954045,0.18162820878954045,0.8251519392699516
3731,2019,16,TB,HOU,20,23,21,106.0,-9.386206,1.0,-1.5783813179952602,-0.44696219047619046,-1.827152629178144,0.24877131118288376,0.24877131118288376,-1.5783813179952602
3732,2019,16,TEN,NO,28,38,26,149.0,2.265502,1.0,0.6268700421875592,0.08713469230769232,0.6757690083457455,-0.04889896615818634,0.04889896615818634,0.6268700421875592
3733,2019,16,WAS,NYG,35,41,26,80.0,-4.130555,2.0,-0.583674660705514,-0.1588675,-0.47706342684070535,-0.10661123386480864,0.10661123386480864,-0.583674660705514
3736,2019,17,ARI,LA,24,31,17,71.0,-8.824082,1.0,-1.4719913607811415,-0.5190636470588236,-2.165039446335781,0.6930480855546395,0.6930480855546395,-1.4719913607811415
3738,2019,17,ATL,TB,28,22,29,88.0,-8.679887,0.0,-1.4447004073963192,-0.2993064482758621,-1.1351981093698074,-0.30950229802651186,0.30950229802651186,-1.4447004073963192
3739,2019,17,BAL,PIT,28,10,44,223.0,-0.09400328,1.0,0.1803001291689232,-0.0021364381818181817,0.2574204814946222,-0.077120352325699,0.077120352325699,0.1803001291689232
3740,2019,17,BUF,NYJ,6,13,20,73.0,-3.6695285,0.0,-0.4964188423992773,-0.183476425,-0.5923874679353734,0.09596862553609614,0.09596862553609614,-0.4964188423992773
3742,2019,17,CAR,NO,10,42,18,41.0,-11.402445,1.0,-1.9599832082248856,-0.6334691666666666,-2.7011744804631044,0.7411912722382188,0.7411912722382188,-1.9599832082248856
3744,2019,17,CHI,MIN,21,19,34,158.0,-0.4539172,1.0,0.11218130387492078,-0.013350505882352941,0.20486834423812442,-0.09268704036320363,0.09268704036320363,0.11218130387492078
3745,2019,17,CIN,CLE,33,23,36,184.0,3.23543,3.0,0.8104427030609179,0.08987305555555555,0.6886017150051672,0.12184098805575072,0.12184098805575072,0.8104427030609179
3746,2019,17,CLE,CIN,23,33,20,74.0,-0.9313824,0.0,0.0218142279286336,-0.046569120000000006,0.049196984371269244,-0.027382756442635645,0.027382756442635645,0.0218142279286336
3747,2019,17,DAL,WAS,47,16,35,224.0,5.933838,1.0,1.3211547731134972,0.16953822857142856,1.0619341416225987,0.25922063149089847,0.25922063149089847,1.3211547731134972
3748,2019,17,DEN,LV,16,15,26,71.0,-11.616634,0.0,-2.000521521027283,-0.4467936153846154,-1.8263626409609284,-0.17415888006635472,0.17415888006635472,-2.000521521027283
3749,2019,17,DET,GB,20,23,25,171.0,5.459655,1.0,1.2314089001714728,0.21838619999999997,1.290848873347765,-0.05943997317629224,0.05943997317629224,1.2314089001714728
3751,2019,17,GB,DET,23,20,29,121.0,-1.786467,0.0,-0.14002268707313112,-0.06160231034482759,-0.021252588745429794,-0.11877009832770133,0.11877009832770133,-0.14002268707313112
